fold_id,feature,coefficient
72,sample_avg_pairwise_correlation,-0.008616454896041176
72,sample_condition_number,-0.0008557799170550311
72,ledoit_wolf_condition_number,-0.011290108527758786
72,rmt_condition_number,-0.0022201792167616764
72,ledoit_wolf_to_sample_condition_ratio,0.001748107707376998
72,rmt_to_sample_condition_ratio,0.006533080745427191
72,trailing_realized_volatility,0.054857965705295525
72,__intercept__,0.03239788749995845
73,sample_avg_pairwise_correlation,-0.008550520413692171
73,sample_condition_number,-0.0006988014436723594
73,ledoit_wolf_condition_number,-0.011392810917034172
73,rmt_condition_number,-0.002139079900284233
73,ledoit_wolf_to_sample_condition_ratio,0.0018942141050081755
73,rmt_to_sample_condition_ratio,0.00647861613227946
73,trailing_realized_volatility,0.05462520104098554
73,__intercept__,0.03210722146400871
74,sample_avg_pairwise_correlation,-0.008631521101957501
74,sample_condition_number,-0.0006952669503289129
74,ledoit_wolf_condition_number,-0.011389828362880218
74,rmt_condition_number,-0.0020854753517190686
74,ledoit_wolf_to_sample_condition_ratio,0.0019125959324255246
74,rmt_to_sample_condition_ratio,0.006390265324227559
74,trailing_realized_volatility,0.0543782052356105
74,__intercept__,0.03178933736107082
75,sample_avg_pairwise_correlation,-0.008572019422121376
75,sample_condition_number,-0.0007769096138952482
75,ledoit_wolf_condition_number,-0.01134422352445939
75,rmt_condition_number,-0.002095975969742311
75,ledoit_wolf_to_sample_condition_ratio,0.0018462142706173691
75,rmt_to_sample_condition_ratio,0.0063286194228777065
75,trailing_realized_volatility,0.05419317699443608
75,__intercept__,0.03148720169993953
76,sample_avg_pairwise_correlation,-0.008571244945375379
76,sample_condition_number,-0.0008667605632530635
76,ledoit_wolf_condition_number,-0.011287972163306905
76,rmt_condition_number,-0.0020663820849401273
76,ledoit_wolf_to_sample_condition_ratio,0.0018001142161876336
76,rmt_to_sample_condition_ratio,0.0062104298408202805
76,trailing_realized_volatility,0.05398246192483678
76,__intercept__,0.03125826159776272
77,sample_avg_pairwise_correlation,-0.008733671450774515
77,sample_condition_number,-0.001196099632524558
77,ledoit_wolf_condition_number,-0.01080004841085594
77,rmt_condition_number,-0.002289186920356979
77,ledoit_wolf_to_sample_condition_ratio,0.0015975417151743157
77,rmt_to_sample_condition_ratio,0.0062324770886213274
77,trailing_realized_volatility,0.05360774228748985
77,__intercept__,0.031207979955306296
78,sample_avg_pairwise_correlation,-0.008492396888030959
78,sample_condition_number,-0.0008587273297417562
78,ledoit_wolf_condition_number,-0.010167016071981843
78,rmt_condition_number,-0.0037911967757987574
78,ledoit_wolf_to_sample_condition_ratio,0.001245750346239587
78,rmt_to_sample_condition_ratio,0.00732492094744438
78,trailing_realized_volatility,0.053286396459499945
78,__intercept__,0.031001058963934854
79,sample_avg_pairwise_correlation,-0.008449165878899998
79,sample_condition_number,-0.0008099540784372198
79,ledoit_wolf_condition_number,-0.01014308996442115
79,rmt_condition_number,-0.003792682470331779
79,ledoit_wolf_to_sample_condition_ratio,0.001257399915571642
79,rmt_to_sample_condition_ratio,0.007306831237022019
79,trailing_realized_volatility,0.05301355006200437
79,__intercept__,0.03074881743262157
80,sample_avg_pairwise_correlation,-0.008496230005333923
80,sample_condition_number,-0.0009697724468262461
80,ledoit_wolf_condition_number,-0.01000383461680608
80,rmt_condition_number,-0.0035489546733348553
80,ledoit_wolf_to_sample_condition_ratio,0.0012617379350582496
80,rmt_to_sample_condition_ratio,0.007018278193887652
80,trailing_realized_volatility,0.052659385524760065
80,__intercept__,0.03055599971750978
81,sample_avg_pairwise_correlation,-0.008448928647820327
81,sample_condition_number,-0.0009473098861254032
81,ledoit_wolf_condition_number,-0.009934922018986755
81,rmt_condition_number,-0.0035824991712618414
81,ledoit_wolf_to_sample_condition_ratio,0.0012381756534170388
81,rmt_to_sample_condition_ratio,0.007070321432404951
81,trailing_realized_volatility,0.05239168703026183
81,__intercept__,0.030404853236299618
82,sample_avg_pairwise_correlation,-0.008362642954245162
82,sample_condition_number,-0.0008167146960274384
82,ledoit_wolf_condition_number,-0.009846196477575609
82,rmt_condition_number,-0.0037064871257323877
82,ledoit_wolf_to_sample_condition_ratio,0.0011418713149574386
82,rmt_to_sample_condition_ratio,0.007327502182267727
82,trailing_realized_volatility,0.05211983098506444
82,__intercept__,0.030283420611273995
83,sample_avg_pairwise_correlation,-0.008173804726337275
83,sample_condition_number,-0.0006300126984064736
83,ledoit_wolf_condition_number,-0.009412250359509813
83,rmt_condition_number,-0.004213128983664696
83,ledoit_wolf_to_sample_condition_ratio,0.0004835935387901967
83,rmt_to_sample_condition_ratio,0.00816898210057037
83,trailing_realized_volatility,0.05188419534012254
83,__intercept__,0.030083148032289
84,sample_avg_pairwise_correlation,-0.008102238131833878
84,sample_condition_number,-0.000520360643281571
84,ledoit_wolf_condition_number,-0.009396393596778399
84,rmt_condition_number,-0.0043410034964952065
84,ledoit_wolf_to_sample_condition_ratio,0.00034671653240446075
84,rmt_to_sample_condition_ratio,0.008343853998926164
84,trailing_realized_volatility,0.05171892316311457
84,__intercept__,0.02984146484932192
85,sample_avg_pairwise_correlation,-0.008036775499756734
85,sample_condition_number,-0.0004236740130169695
85,ledoit_wolf_condition_number,-0.009363801005366485
85,rmt_condition_number,-0.004413515239199571
85,ledoit_wolf_to_sample_condition_ratio,0.00028497610847967933
85,rmt_to_sample_condition_ratio,0.008458475846889461
85,trailing_realized_volatility,0.05157768296271684
85,__intercept__,0.029585110372729043
86,sample_avg_pairwise_correlation,-0.008041319781797746
86,sample_condition_number,-0.00039283573308623946
86,ledoit_wolf_condition_number,-0.009331780677566346
86,rmt_condition_number,-0.00443014269349001
86,ledoit_wolf_to_sample_condition_ratio,0.00028189073036431685
86,rmt_to_sample_condition_ratio,0.008477144704808827
86,trailing_realized_volatility,0.051426923971037056
86,__intercept__,0.02935231731048432
87,sample_avg_pairwise_correlation,-0.008108339279907962
87,sample_condition_number,-0.0013005557351705417
87,ledoit_wolf_condition_number,-0.008542900334934603
87,rmt_condition_number,-0.004326106535008233
87,ledoit_wolf_to_sample_condition_ratio,-0.000186006648430658
87,rmt_to_sample_condition_ratio,0.008370820758254752
87,trailing_realized_volatility,0.05120747897729908
87,__intercept__,0.02917132495433568
88,sample_avg_pairwise_correlation,-0.007921864530450028
88,sample_condition_number,-0.0029912815707121222
88,ledoit_wolf_condition_number,-0.007028174415537405
88,rmt_condition_number,-0.004017383487253071
88,ledoit_wolf_to_sample_condition_ratio,-0.0008298892818293919
88,rmt_to_sample_condition_ratio,0.008433754963773214
88,trailing_realized_volatility,0.05094309525695436
88,__intercept__,0.028905232607881484
89,sample_avg_pairwise_correlation,-0.008170572343729964
89,sample_condition_number,-0.0023009221926373366
89,ledoit_wolf_condition_number,-0.007729444128958688
89,rmt_condition_number,-0.004167624181969774
89,ledoit_wolf_to_sample_condition_ratio,-0.000713017719463703
89,rmt_to_sample_condition_ratio,0.00832633326700181
89,trailing_realized_volatility,0.050813776106503214
89,__intercept__,0.02874413786702475
90,sample_avg_pairwise_correlation,-0.00830943155115414
90,sample_condition_number,-0.0024363940102307296
90,ledoit_wolf_condition_number,-0.007530607603059273
90,rmt_condition_number,-0.0041284379659243245
90,ledoit_wolf_to_sample_condition_ratio,-0.0007775848893720933
90,rmt_to_sample_condition_ratio,0.008365901581498594
90,trailing_realized_volatility,0.05052163394093981
90,__intercept__,0.028555249354209115
91,sample_avg_pairwise_correlation,-0.008118651456966074
91,sample_condition_number,-0.002159347629149877
91,ledoit_wolf_condition_number,-0.007913772533683222
91,rmt_condition_number,-0.00411989114502471
91,ledoit_wolf_to_sample_condition_ratio,-0.0006591708420329443
91,rmt_to_sample_condition_ratio,0.00831475301848951
91,trailing_realized_volatility,0.05033654843669769
91,__intercept__,0.028355070591618126
92,sample_avg_pairwise_correlation,-0.008030536171675243
92,sample_condition_number,-0.002105637620710395
92,ledoit_wolf_condition_number,-0.008009521860254875
92,rmt_condition_number,-0.0041083722600116545
92,ledoit_wolf_to_sample_condition_ratio,-0.0006378352427534421
92,rmt_to_sample_condition_ratio,0.008282991807239196
92,trailing_realized_volatility,0.05014372265827406
92,__intercept__,0.02815461899536039
93,sample_avg_pairwise_correlation,-0.007962109805899608
93,sample_condition_number,-0.0016828754205840935
93,ledoit_wolf_condition_number,-0.008462137831802543
93,rmt_condition_number,-0.003749303600784526
93,ledoit_wolf_to_sample_condition_ratio,-6.96983790884996e-05
93,rmt_to_sample_condition_ratio,0.0079933762890023
93,trailing_realized_volatility,0.049914076338559064
93,__intercept__,0.027925718917793475
94,sample_avg_pairwise_correlation,-0.007814463929862202
94,sample_condition_number,-0.0012414994803501775
94,ledoit_wolf_condition_number,-0.00911044262492522
94,rmt_condition_number,-0.003274849894406619
94,ledoit_wolf_to_sample_condition_ratio,0.0006317492476536652
94,rmt_to_sample_condition_ratio,0.007559221723475768
94,trailing_realized_volatility,0.049808966880456516
94,__intercept__,0.027683456862274518
95,sample_avg_pairwise_correlation,-0.007782104547636125
95,sample_condition_number,-0.0013744710269227435
95,ledoit_wolf_condition_number,-0.009611340530500029
95,rmt_condition_number,-0.002558629722263007
95,ledoit_wolf_to_sample_condition_ratio,0.0011092858393690027
95,rmt_to_sample_condition_ratio,0.006791439586361858
95,trailing_realized_volatility,0.04981538812686566
95,__intercept__,0.027474470066422257
96,sample_avg_pairwise_correlation,-0.0076905031197446
96,sample_condition_number,-0.001102784899061669
96,ledoit_wolf_condition_number,-0.010016772631015806
96,rmt_condition_number,-0.002232524927203159
96,ledoit_wolf_to_sample_condition_ratio,0.0015713815948377452
96,rmt_to_sample_condition_ratio,0.0064617343076469975
96,trailing_realized_volatility,0.04967218586121967
96,__intercept__,0.027243182103083238
97,sample_avg_pairwise_correlation,-0.0076552339685188415
97,sample_condition_number,-0.0010760495366764833
97,ledoit_wolf_condition_number,-0.010065535787203548
97,rmt_condition_number,-0.0021891444133755214
97,ledoit_wolf_to_sample_condition_ratio,0.00161551530022182
97,rmt_to_sample_condition_ratio,0.006401755052607603
97,trailing_realized_volatility,0.04960062398030192
97,__intercept__,0.027017491920377945
98,sample_avg_pairwise_correlation,-0.007579974480914907
98,sample_condition_number,-0.0009372201814193248
98,ledoit_wolf_condition_number,-0.010277215659260045
98,rmt_condition_number,-0.002063647579220868
98,ledoit_wolf_to_sample_condition_ratio,0.0018240518821258267
98,rmt_to_sample_condition_ratio,0.0062688528913763105
98,trailing_realized_volatility,0.049535381065005164
98,__intercept__,0.02679981954533477
99,sample_avg_pairwise_correlation,-0.0073425940611604925
99,sample_condition_number,-0.0005185407597151743
99,ledoit_wolf_condition_number,-0.010995312098930411
99,rmt_condition_number,-0.0016276057350282109
99,ledoit_wolf_to_sample_condition_ratio,0.002517293240398882
99,rmt_to_sample_condition_ratio,0.0058450049743537374
99,trailing_realized_volatility,0.04949402980627844
99,__intercept__,0.026601949942152838
100,sample_avg_pairwise_correlation,-0.00719607418900892
100,sample_condition_number,-0.0001987011832338426
100,ledoit_wolf_condition_number,-0.011457567593546178
100,rmt_condition_number,-0.0013386457106042248
100,ledoit_wolf_to_sample_condition_ratio,0.0030053551729184143
100,rmt_to_sample_condition_ratio,0.005557904269125711
100,trailing_realized_volatility,0.049360455976667515
100,__intercept__,0.02639279704057429
101,sample_avg_pairwise_correlation,-0.007158697263404924
101,sample_condition_number,-0.00015840147383838077
101,ledoit_wolf_condition_number,-0.011492454342333234
101,rmt_condition_number,-0.0013104779672455256
101,ledoit_wolf_to_sample_condition_ratio,0.0030404389449499828
101,rmt_to_sample_condition_ratio,0.005519278295733824
101,trailing_realized_volatility,0.04926977860199993
101,__intercept__,0.0261812057235879
102,sample_avg_pairwise_correlation,-0.007133958884271057
102,sample_condition_number,-0.00014892867548913725
102,ledoit_wolf_condition_number,-0.011478038859024754
102,rmt_condition_number,-0.0013008473409145457
102,ledoit_wolf_to_sample_condition_ratio,0.0030333769486848203
102,rmt_to_sample_condition_ratio,0.005509136825998261
102,trailing_realized_volatility,0.049198858778139905
102,__intercept__,0.02596164160920035
103,sample_avg_pairwise_correlation,-0.0071497859775051945
103,sample_condition_number,-0.000109465627142944
103,ledoit_wolf_condition_number,-0.01154739769494128
103,rmt_condition_number,-0.001267315751638952
103,ledoit_wolf_to_sample_condition_ratio,0.0030965570599207834
103,rmt_to_sample_condition_ratio,0.005472056193270603
103,trailing_realized_volatility,0.04919632179948548
103,__intercept__,0.025760033327586813
104,sample_avg_pairwise_correlation,-0.006990893505677265
104,sample_condition_number,-0.00012433644542299353
104,ledoit_wolf_condition_number,-0.012029521174171925
104,rmt_condition_number,-0.0006634884166908906
104,ledoit_wolf_to_sample_condition_ratio,0.0035347264335548476
104,rmt_to_sample_condition_ratio,0.004804858337267142
104,trailing_realized_volatility,0.04915225414222938
104,__intercept__,0.025564767125037715
105,sample_avg_pairwise_correlation,-0.006932837480652521
105,sample_condition_number,-0.000655855014578029
105,ledoit_wolf_condition_number,-0.012392216702903146
105,rmt_condition_number,0.0003557017418205025
105,ledoit_wolf_to_sample_condition_ratio,0.0038481044912662896
105,rmt_to_sample_condition_ratio,0.0036083806782117194
105,trailing_realized_volatility,0.04908031008315999
105,__intercept__,0.025380290012144393
106,sample_avg_pairwise_correlation,-0.006890460501572245
106,sample_condition_number,-0.0004283055436069348
106,ledoit_wolf_condition_number,-0.012461434937500399
106,rmt_condition_number,0.0001375746110301157
106,ledoit_wolf_to_sample_condition_ratio,0.0038882451891876784
106,rmt_to_sample_condition_ratio,0.0039202502380980804
106,trailing_realized_volatility,0.048960088387417465
106,__intercept__,0.02537480787559464
107,sample_avg_pairwise_correlation,-0.007342231432189359
107,sample_condition_number,-0.00044356841669034237
107,ledoit_wolf_condition_number,-0.012349584932596306
107,rmt_condition_number,0.0001625325366898104
107,ledoit_wolf_to_sample_condition_ratio,0.004089873250485938
107,rmt_to_sample_condition_ratio,0.0034918168298561053
107,trailing_realized_volatility,0.04855341412917495
107,__intercept__,0.025273828053165096
108,sample_avg_pairwise_correlation,-0.007367635239861594
108,sample_condition_number,-0.0004239815941844811
108,ledoit_wolf_condition_number,-0.01231294477249081
108,rmt_condition_number,0.000145263506007144
108,ledoit_wolf_to_sample_condition_ratio,0.00407581548646667
108,rmt_to_sample_condition_ratio,0.0035091284092549475
108,trailing_realized_volatility,0.04835085619735985
108,__intercept__,0.025173420992341784
109,sample_avg_pairwise_correlation,-0.007342405287933003
109,sample_condition_number,-0.0004845421072167283
109,ledoit_wolf_condition_number,-0.01223795792547977
109,rmt_condition_number,0.00024859370226974076
109,ledoit_wolf_to_sample_condition_ratio,0.0040527474489957934
109,rmt_to_sample_condition_ratio,0.0034498054637021043
109,trailing_realized_volatility,0.04808952161835535
109,__intercept__,0.02501510324003472
110,sample_avg_pairwise_correlation,-0.007289190605293754
110,sample_condition_number,-0.000606826753269572
110,ledoit_wolf_condition_number,-0.012130815330002551
110,rmt_condition_number,0.0005991077816467628
110,ledoit_wolf_to_sample_condition_ratio,0.004093656644503692
110,rmt_to_sample_condition_ratio,0.003272239193238777
110,trailing_realized_volatility,0.047772572227169775
110,__intercept__,0.024839032608672172
111,sample_avg_pairwise_correlation,-0.0072673003188215065
111,sample_condition_number,-0.000511539300380723
111,ledoit_wolf_condition_number,-0.012372735033395118
111,rmt_condition_number,0.0012118909948052824
111,ledoit_wolf_to_sample_condition_ratio,0.0043223181822665295
111,rmt_to_sample_condition_ratio,0.002930320591642842
111,trailing_realized_volatility,0.047472416136602934
111,__intercept__,0.024673642168156918
112,sample_avg_pairwise_correlation,-0.007236809298326458
112,sample_condition_number,-0.0005079530593957526
112,ledoit_wolf_condition_number,-0.012326365490113822
112,rmt_condition_number,0.001218583908969251
112,ledoit_wolf_to_sample_condition_ratio,0.004309826503170748
112,rmt_to_sample_condition_ratio,0.002945666410282828
112,trailing_realized_volatility,0.04734274174345937
112,__intercept__,0.02450779154780296
113,sample_avg_pairwise_correlation,-0.007202874588072404
113,sample_condition_number,-0.00047417853813470597
113,ledoit_wolf_condition_number,-0.012283001814568003
113,rmt_condition_number,0.001157029235005773
113,ledoit_wolf_to_sample_condition_ratio,0.004297397512310235
113,rmt_to_sample_condition_ratio,0.0029896019171790273
113,trailing_realized_volatility,0.04724275646895458
113,__intercept__,0.02434233711131945
114,sample_avg_pairwise_correlation,-0.007179222950895286
114,sample_condition_number,-0.0005177104462245994
114,ledoit_wolf_condition_number,-0.01228564804052091
114,rmt_condition_number,0.0014617806939683127
114,ledoit_wolf_to_sample_condition_ratio,0.004314548972374451
114,rmt_to_sample_condition_ratio,0.002960051337661022
114,trailing_realized_volatility,0.04707235556400986
114,__intercept__,0.02424996387497685
115,sample_avg_pairwise_correlation,-0.0071477262044428854
115,sample_condition_number,-0.0007986841483005912
115,ledoit_wolf_condition_number,-0.011754014310265955
115,rmt_condition_number,0.001203100686439524
115,ledoit_wolf_to_sample_condition_ratio,0.004043953471568955
115,rmt_to_sample_condition_ratio,0.0032031170516141857
115,trailing_realized_volatility,0.0468647176848351
115,__intercept__,0.024203126166290265
116,sample_avg_pairwise_correlation,-0.007118612113251274
116,sample_condition_number,-0.000979971803270806
116,ledoit_wolf_condition_number,-0.01136143599031295
116,rmt_condition_number,0.0009285860385839306
116,ledoit_wolf_to_sample_condition_ratio,0.0038309933273322013
116,rmt_to_sample_condition_ratio,0.003393621032137066
116,trailing_realized_volatility,0.04667018019750423
116,__intercept__,0.024179604265948933
117,sample_avg_pairwise_correlation,-0.007032901575827747
117,sample_condition_number,-0.0007805600969194215
117,ledoit_wolf_condition_number,-0.011545215789866106
117,rmt_condition_number,0.0007967283809032902
117,ledoit_wolf_to_sample_condition_ratio,0.003873812028505172
117,rmt_to_sample_condition_ratio,0.003480062216747386
117,trailing_realized_volatility,0.046508816830585484
117,__intercept__,0.02414955193205008
118,sample_avg_pairwise_correlation,-0.006769963901732424
118,sample_condition_number,-0.00018565751593396318
118,ledoit_wolf_condition_number,-0.012105769688921526
118,rmt_condition_number,0.00044471241539414263
118,ledoit_wolf_to_sample_condition_ratio,0.004014468431204431
118,rmt_to_sample_condition_ratio,0.003757425938340157
118,trailing_realized_volatility,0.04643169876657356
118,__intercept__,0.024008838314666665
119,sample_avg_pairwise_correlation,-0.0067753509126239325
119,sample_condition_number,-0.00022207954741320884
119,ledoit_wolf_condition_number,-0.01203804086825452
119,rmt_condition_number,0.0004633821009398149
119,ledoit_wolf_to_sample_condition_ratio,0.00398411278408256
119,rmt_to_sample_condition_ratio,0.003719122357985349
119,trailing_realized_volatility,0.04629103675420737
119,__intercept__,0.023865114191563737
120,sample_avg_pairwise_correlation,-0.006744687148975515
120,sample_condition_number,-0.0001997293156957635
120,ledoit_wolf_condition_number,-0.012009260764244143
120,rmt_condition_number,0.00045708983128981177
120,ledoit_wolf_to_sample_condition_ratio,0.003988018943111205
120,rmt_to_sample_condition_ratio,0.003717459403858682
120,trailing_realized_volatility,0.046166225707200574
120,__intercept__,0.023713742062671083
121,sample_avg_pairwise_correlation,-0.00672018107496693
121,sample_condition_number,-0.00021459934976883688
121,ledoit_wolf_condition_number,-0.011950739368526994
121,rmt_condition_number,0.00043662134474876365
121,ledoit_wolf_to_sample_condition_ratio,0.003938802455342959
121,rmt_to_sample_condition_ratio,0.003757747015546803
121,trailing_realized_volatility,0.04605802420287389
121,__intercept__,0.023595596843191114
122,sample_avg_pairwise_correlation,-0.006653142340896093
122,sample_condition_number,-0.0001247018413691296
122,ledoit_wolf_condition_number,-0.011936865175733094
122,rmt_condition_number,0.0003200737226162492
122,ledoit_wolf_to_sample_condition_ratio,0.003991644027161597
122,rmt_to_sample_condition_ratio,0.003824887486671691
122,trailing_realized_volatility,0.04592329035034522
122,__intercept__,0.023467238284584982
123,sample_avg_pairwise_correlation,-0.0066263672255765
123,sample_condition_number,-9.441085113041022e-05
123,ledoit_wolf_condition_number,-0.01192005004938341
123,rmt_condition_number,0.0003001681128479019
123,ledoit_wolf_to_sample_condition_ratio,0.004008098924857306
123,rmt_to_sample_condition_ratio,0.003837794405561715
123,trailing_realized_volatility,0.045798416142763664
123,__intercept__,0.023335585841486567
124,sample_avg_pairwise_correlation,-0.006641853814473997
124,sample_condition_number,-0.00019416360592256485
124,ledoit_wolf_condition_number,-0.011887633793265443
124,rmt_condition_number,0.0003421843524819212
124,ledoit_wolf_to_sample_condition_ratio,0.0039206598432825245
124,rmt_to_sample_condition_ratio,0.003700203941505676
124,trailing_realized_volatility,0.04565488195097799
124,__intercept__,0.023259119837382092
125,sample_avg_pairwise_correlation,-0.006559586871000544
125,sample_condition_number,-0.00017688693325030225
125,ledoit_wolf_condition_number,-0.0117428691750929
125,rmt_condition_number,0.00021585348766640748
125,ledoit_wolf_to_sample_condition_ratio,0.003946701415779706
125,rmt_to_sample_condition_ratio,0.0038655659390249733
125,trailing_realized_volatility,0.045471398667026486
125,__intercept__,0.023127833382856275
126,sample_avg_pairwise_correlation,-0.0065629286998470605
126,sample_condition_number,-0.00011381646436327657
126,ledoit_wolf_condition_number,-0.011806472354106902
126,rmt_condition_number,0.0003475106260931639
126,ledoit_wolf_to_sample_condition_ratio,0.004009591777517178
126,rmt_to_sample_condition_ratio,0.0037579314664849222
126,trailing_realized_volatility,0.04531150783511951
126,__intercept__,0.022991056719528207
127,sample_avg_pairwise_correlation,-0.006626502983782709
127,sample_condition_number,7.069462246176633e-05
127,ledoit_wolf_condition_number,-0.012002263050629553
127,rmt_condition_number,0.0006428760716425597
127,ledoit_wolf_to_sample_condition_ratio,0.004187148831683709
127,rmt_to_sample_condition_ratio,0.0035505830428049787
127,trailing_realized_volatility,0.045103262803145604
127,__intercept__,0.022841298823219905
128,sample_avg_pairwise_correlation,-0.006697588917524928
128,sample_condition_number,4.401275739108489e-05
128,ledoit_wolf_condition_number,-0.011971228422572146
128,rmt_condition_number,0.0007367744066860036
128,ledoit_wolf_to_sample_condition_ratio,0.004184167665416711
128,rmt_to_sample_condition_ratio,0.0034706204284229375
128,trailing_realized_volatility,0.04501989533389656
128,__intercept__,0.022695735086264508
129,sample_avg_pairwise_correlation,-0.006712985225111264
129,sample_condition_number,6.008141941627319e-05
129,ledoit_wolf_condition_number,-0.011963090931872063
129,rmt_condition_number,0.000733411492253454
129,ledoit_wolf_to_sample_condition_ratio,0.004182240481761597
129,rmt_to_sample_condition_ratio,0.0034568835987161587
129,trailing_realized_volatility,0.04497424700125717
129,__intercept__,0.0225549564819221
130,sample_avg_pairwise_correlation,-0.006853564272347674
130,sample_condition_number,-1.3031670023786329e-05
130,ledoit_wolf_condition_number,-0.01192863436115679
130,rmt_condition_number,0.0007824106074010295
130,ledoit_wolf_to_sample_condition_ratio,0.004135960747205597
130,rmt_to_sample_condition_ratio,0.003364456351719293
130,trailing_realized_volatility,0.044909235672179325
130,__intercept__,0.022492599638571614
131,sample_avg_pairwise_correlation,-0.009543217366400132
131,sample_condition_number,0.007102393300058698
131,ledoit_wolf_condition_number,-0.020419320626335634
131,rmt_condition_number,0.002832594398197794
131,ledoit_wolf_to_sample_condition_ratio,0.008119745751294734
131,rmt_to_sample_condition_ratio,0.0009760278609845277
131,trailing_realized_volatility,0.045373083226618385
131,__intercept__,0.02443800667558357
132,sample_avg_pairwise_correlation,-0.010901784443140213
132,sample_condition_number,0.000518919052780425
132,ledoit_wolf_condition_number,-0.015064943107348244
132,rmt_condition_number,0.005447646757576427
132,ledoit_wolf_to_sample_condition_ratio,0.005649838010092354
132,rmt_to_sample_condition_ratio,-0.0017550249124020647
132,trailing_realized_volatility,0.04542877266326837
132,__intercept__,0.025464779522680402
133,sample_avg_pairwise_correlation,-0.01160818010098194
133,sample_condition_number,-0.00161541141621379
133,ledoit_wolf_condition_number,-0.013867269016457117
133,rmt_condition_number,0.006849030529953062
133,ledoit_wolf_to_sample_condition_ratio,0.00584480386882427
133,rmt_to_sample_condition_ratio,-0.0027502076641017005
133,trailing_realized_volatility,0.04483957636592002
133,__intercept__,0.02552867779440113
134,sample_avg_pairwise_correlation,-0.01151223848606663
134,sample_condition_number,-0.0011457451200400472
134,ledoit_wolf_condition_number,-0.01377805855446618
134,rmt_condition_number,0.0064624947479408335
134,ledoit_wolf_to_sample_condition_ratio,0.005760417306634727
134,rmt_to_sample_condition_ratio,-0.0024903139476238
134,trailing_realized_volatility,0.04463220872608941
134,__intercept__,0.025594763888201876
135,sample_avg_pairwise_correlation,-0.011453815904143133
135,sample_condition_number,-0.0012472177304519135
135,ledoit_wolf_condition_number,-0.01395577788018442
135,rmt_condition_number,0.006709466068701336
135,ledoit_wolf_to_sample_condition_ratio,0.00592004414160132
135,rmt_to_sample_condition_ratio,-0.002623716639164046
135,trailing_realized_volatility,0.04454189019547505
135,__intercept__,0.02552913017478434
136,sample_avg_pairwise_correlation,-0.011343173998330451
136,sample_condition_number,-0.0012387474613500336
136,ledoit_wolf_condition_number,-0.013987591186029312
136,rmt_condition_number,0.006738335175508252
136,ledoit_wolf_to_sample_condition_ratio,0.005993319589608642
136,rmt_to_sample_condition_ratio,-0.002563803252309778
136,trailing_realized_volatility,0.04441515712722596
136,__intercept__,0.025425864584579006
137,sample_avg_pairwise_correlation,-0.011304938684552712
137,sample_condition_number,-0.0012392864275864563
137,ledoit_wolf_condition_number,-0.013985045396087492
137,rmt_condition_number,0.00671599454096533
137,ledoit_wolf_to_sample_condition_ratio,0.006010785038025032
137,rmt_to_sample_condition_ratio,-0.002556674894911446
137,trailing_realized_volatility,0.044279376983167265
137,__intercept__,0.025400587609412606
138,sample_avg_pairwise_correlation,-0.011349113133432075
138,sample_condition_number,-0.0010742566364667426
138,ledoit_wolf_condition_number,-0.01390757108770667
138,rmt_condition_number,0.006659994367686848
138,ledoit_wolf_to_sample_condition_ratio,0.006054555363430541
138,rmt_to_sample_condition_ratio,-0.0025091434170652345
138,trailing_realized_volatility,0.04402174627835661
138,__intercept__,0.02534339749142859
139,sample_avg_pairwise_correlation,-0.011355169454219372
139,sample_condition_number,-0.0010635741090507138
139,ledoit_wolf_condition_number,-0.013864092079718813
139,rmt_condition_number,0.0066521137192464466
139,ledoit_wolf_to_sample_condition_ratio,0.006040513275505939
139,rmt_to_sample_condition_ratio,-0.0025068349277846953
139,trailing_realized_volatility,0.043864661129879086
139,__intercept__,0.025305343301505252
140,sample_avg_pairwise_correlation,-0.011470412000193431
140,sample_condition_number,-0.0010075474746216015
140,ledoit_wolf_condition_number,-0.013813159325953934
140,rmt_condition_number,0.006561647970883574
140,ledoit_wolf_to_sample_condition_ratio,0.006004437165056091
140,rmt_to_sample_condition_ratio,-0.0024794679778847306
140,trailing_realized_volatility,0.04370790854952463
140,__intercept__,0.02518718210753373
141,sample_avg_pairwise_correlation,-0.0114334855769513
141,sample_condition_number,-0.0010163326137885079
141,ledoit_wolf_condition_number,-0.013777695762959412
141,rmt_condition_number,0.006553480138641945
141,ledoit_wolf_to_sample_condition_ratio,0.00597923363906869
141,rmt_to_sample_condition_ratio,-0.0024723672347975413
141,trailing_realized_volatility,0.04358400277230678
141,__intercept__,0.02507501835974198
142,sample_avg_pairwise_correlation,-0.011399072052491134
142,sample_condition_number,-0.0009939012274412075
142,ledoit_wolf_condition_number,-0.013814711889780703
142,rmt_condition_number,0.006568866257747594
142,ledoit_wolf_to_sample_condition_ratio,0.006044111996439437
142,rmt_to_sample_condition_ratio,-0.00253810712027972
142,trailing_realized_volatility,0.04344853717494312
142,__intercept__,0.025005207257829204
143,sample_avg_pairwise_correlation,-0.011396305074228296
143,sample_condition_number,-0.0009404528719181835
143,ledoit_wolf_condition_number,-0.013833502525833503
143,rmt_condition_number,0.006569425085228353
143,ledoit_wolf_to_sample_condition_ratio,0.006161142410536927
143,rmt_to_sample_condition_ratio,-0.002663847491219341
143,trailing_realized_volatility,0.0432673344037291
143,__intercept__,0.024991427774037008
